PO_ID,Supplier_ID,Raw_Material_ID,Order_Date,Order_Quantity,Unit_Cost,Delivery_Date_Planned,Delivery_Date_Actual,Total_Cost
PO000324,SUP00077,PROD00162,2023-04-26,19,11.71893376038505,2021-11-08,2021-08-15,493.1693407294746
PO001199,SUP00019,PROD00165,2022-03-20,14,56.434078548318766,2022-12-05,2024-02-13,678.7847975682472
PO001858,SUP00028,PROD00141,2021-06-04,12,73.0983993990835,2021-08-12,2022-05-07,871.8552774333559
PO001666,SUP00100,PROD00169,2023-01-29,10,78.75412628019991,2022-01-30,2023-09-19,1029.7329865574343
PO001296,SUP00090,PROD00032,2021-03-10,13,51.313019230393884,2021-07-17,2024-04-28,510.6384159987471
PO001431,SUP00013,PROD00114,2021-04-08,6,33.1123626314958,2021-04-06,2023-07-03,265.96013450641635
PO000269,SUP00068,PROD00004,2021-11-23,10,77.86341282295376,2023-06-21,2024-01-07,1010.918874119845
PO000020,SUP00096,PROD00156,2022-10-09,9,6.607137716269812,2024-01-30,2022-08-10,77.42148728945034
PO000869,SUP00056,PROD00118,2022-04-23,8,55.64040449559203,2022-09-15,2023-10-08,388.582839837368
PO000180,SUP00085,PROD00091,2023-01-21,9,75.6641951610298,2022-12-02,2021-07-07,830.3598199361516
PO000716,SUP00053,PROD00040,2021-08-06,14,66.97984361896853,2023-05-27,2023-03-14,746.1073520468223
PO000448,SUP00066,PROD00112,2024-04-08,9,35.8757709137508,2021-05-13,2023-01-30,378.5614304497716
PO001833,SUP00014,PROD00123,2022-09-04,14,20.44290961662242,2021-05-01,2022-04-03,295.1601720718418
PO001761,SUP00056,PROD00041,2022-08-29,8,54.26349625541035,2021-08-29,2022-02-24,381.9341568409654
PO001638,SUP00081,PROD00020,2024-04-03,9,60.482030026983146,2022-06-20,2024-02-17,454.64873398557563
PO001428,SUP00086,PROD00070,2023-10-13,7,79.30246961192053,2023-05-23,2022-10-14,836.864604102464
PO000309,SUP00020,PROD00037,2022-02-12,6,51.20670896093219,2022-01-17,2021-08-02,198.72733164115542
PO000097,SUP00086,PROD00018,2022-02-03,7,10.201118573607884,2021-06-05,2021-07-27,65.2880961470775
PO001308,SUP00085,PROD00152,2022-03-08,12,21.95244068818972,2021-11-10,2024-01-28,195.40229156193266
PO001285,SUP00060,PROD00059,2022-10-14,6,59.92876008048486,2021-08-28,2023-10-21,596.060904113647
PO000739,SUP00041,PROD00014,2021-02-18,10,77.9841844396289,2022-08-31,2021-07-21,901.7640955005658
PO000946,SUP00061,PROD00079,2024-01-31,17,54.81257324552963,2021-07-28,2021-06-21,1018.8217371404544
PO000979,SUP00087,PROD00118,2022-04-05,8,72.04224290435823,2022-06-15,2022-12-15,482.85350307215987
PO000480,SUP00079,PROD00078,2023-09-11,10,54.027345990830746,2023-08-25,2022-12-05,473.3080538226745
PO000629,SUP00082,PROD00066,2021-10-05,12,29.975366923053187,2021-10-10,2022-03-30,366.309634455332
PO000837,SUP00064,PROD00065,2021-02-03,8,60.7575974055549,2022-02-21,2023-07-07,550.3044964415247
PO001207,SUP00030,PROD00058,2023-09-17,13,27.3035094981924,2023-09-06,2022-04-01,443.56288727909475
PO001912,SUP00041,PROD00178,2023-07-24,9,77.90571397598426,2023-10-22,2022-08-27,854.6381709178587
PO001077,SUP00035,PROD00152,2021-09-24,15,57.08444546947899,2022-02-07,2022-12-23,786.2316394055297
PO001463,SUP00090,PROD00044,2023-10-23,10,12.64664040859053,2022-06-14,2023-01-25,144.54280133798503
PO001615,SUP00014,PROD00037,2022-01-08,10,11.035887495208051,2021-02-12,2023-04-19,122.80319003694176
PO000228,SUP00013,PROD00119,2022-11-10,9,10.232892453449631,2021-04-25,2022-01-16,83.53817385791783
PO001307,SUP00047,PROD00016,2023-12-15,14,50.58723752665697,2021-12-11,2023-04-14,753.36586338747
PO000965,SUP00045,PROD00174,2023-02-23,15,31.737571890240723,2023-09-21,2024-03-02,366.64088106274863
PO001145,SUP00080,PROD00105,2021-07-16,11,46.32263328241449,2023-02-14,2022-11-24,402.2920245089769
PO000077,SUP00085,PROD00067,2023-01-24,8,4.585028656154624,2022-08-27,2022-01-03,35.452037628898665
PO001813,SUP00098,PROD00196,2023-01-02,6,66.46660912808301,2023-09-03,2023-09-21,377.8595466998632
PO001906,SUP00047,PROD00034,2021-09-28,8,27.20086060654831,2024-01-25,2023-10-04,142.16035435396836
PO000007,SUP00038,PROD00131,2023-08-31,13,5.633792467614707,2021-03-04,2024-03-26,113.75513979998154
PO000426,SUP00090,PROD00138,2023-06-18,11,57.99571515422363,2021-08-22,2022-06-25,544.2619194813044
PO000361,SUP00026,PROD00022,2022-04-21,9,73.92625193897055,2021-06-23,2021-04-03,732.0460822597026
PO001563,SUP00056,PROD00071,2022-03-03,8,75.59263067846467,2021-04-23,2022-01-21,767.0091381908853
PO001197,SUP00038,PROD00112,2022-05-30,16,17.310786477424788,2022-01-21,2022-12-21,324.7552588464413
PO000355,SUP00030,PROD00007,2022-02-04,11,30.78110912803431,2022-07-09,2024-04-07,318.9453591667103
PO001628,SUP00070,PROD00129,2023-08-07,12,14.759260667142572,2021-03-13,2024-01-22,224.57101362700706
PO000707,SUP00075,PROD00032,2022-09-28,10,56.508387700988116,2022-02-15,2022-11-18,442.90707879089166
PO000922,SUP00005,PROD00013,2021-02-18,10,69.37248734047819,2021-05-28,2021-07-31,654.9609410758095
PO000775,SUP00037,PROD00037,2024-03-26,14,18.775532268489773,2023-07-23,2022-06-24,261.07321321434654
PO001043,SUP00047,PROD00152,2023-11-16,8,49.23985536092224,2021-12-25,2021-12-10,317.8572375774856
PO000961,SUP00018,PROD00111,2023-09-05,14,53.65761365341711,2023-08-01,2022-01-18,635.1309779400004
PO000550,SUP00053,PROD00045,2021-11-27,9,21.66331152066237,2021-09-05,2021-12-26,141.83795897275624
PO000850,SUP00095,PROD00080,2022-01-17,13,65.02905041488245,2021-06-21,2022-08-13,872.6834002492457
PO001817,SUP00010,PROD00004,2023-06-13,17,9.37126487922901,2021-02-24,2023-01-17,389.3010113049769
PO001006,SUP00094,PROD00024,2021-07-13,10,52.65211479208967,2022-05-10,2022-04-09,546.1048533063366
PO001833,SUP00011,PROD00024,2023-04-12,16,47.36268921909838,2022-04-12,2021-08-30,727.0629596356451
PO001101,SUP00008,PROD00038,2022-06-08,12,21.515134644414093,2022-10-18,2023-03-19,400.94431261497095
PO001538,SUP00071,PROD00184,2022-05-26,10,33.58425916244122,2023-04-06,2023-01-17,418.5939569509081
PO000588,SUP00053,PROD00018,2023-10-03,9,21.696803349339636,2021-12-30,2023-03-17,163.92966034005144
PO001581,SUP00082,PROD00200,2022-04-02,12,35.96021398882966,2023-04-28,2021-09-03,309.07321512446714
PO000529,SUP00071,PROD00082,2021-07-20,11,77.34365085841387,2021-09-23,2024-04-09,892.6879048739256
PO000040,SUP00040,PROD00042,2022-05-26,14,50.91918689101677,2023-01-08,2021-11-30,639.3720770789004
PO000322,SUP00062,PROD00128,2023-08-15,7,53.90957304496688,2021-03-15,2023-02-16,337.37960377920757
PO000044,SUP00009,PROD00109,2023-04-28,12,21.861156703118617,2021-07-21,2022-10-08,229.77054992287796
PO001895,SUP00046,PROD00117,2021-09-08,18,13.560203441974181,2022-03-16,2023-01-25,374.69655775234645
PO002000,SUP00081,PROD00152,2022-06-21,11,60.36686634558744,2023-07-11,2023-02-07,671.2114532047261
PO001525,SUP00045,PROD00152,2021-10-07,11,50.92022853345013,2022-01-01,2022-06-30,404.35813708845563
PO000217,SUP00013,PROD00183,2021-05-24,12,66.07868423983913,2023-07-05,2023-07-27,739.570752051062
PO001798,SUP00005,PROD00184,2022-03-29,11,57.547452717556986,2024-02-18,2022-01-22,614.9508338673919
PO001488,SUP00098,PROD00022,2021-10-29,9,19.541576239580994,2021-03-12,2021-06-25,190.76311316539056
PO000665,SUP00005,PROD00161,2022-09-01,13,47.44811012284411,2024-03-17,2022-12-23,625.0769483228735
PO001005,SUP00015,PROD00145,2023-06-08,12,13.03351095856646,2022-03-25,2023-08-13,203.3703700265992
PO001324,SUP00047,PROD00068,2023-01-08,11,38.09790984284175,2021-03-15,2024-03-16,497.3082071373858
PO000049,SUP00090,PROD00007,2024-03-27,10,63.814154603219194,2022-03-30,2021-05-02,657.5724220517005
PO001004,SUP00019,PROD00200,2022-10-12,8,42.626890853050604,2023-05-28,2023-08-23,288.8709797570097
PO001465,SUP00071,PROD00200,2022-02-27,5,69.12810554143455,2023-08-08,2024-04-07,430.03579611473555
PO000377,SUP00074,PROD00009,2024-01-24,10,43.70618547863772,2023-01-06,2023-10-02,531.6963184856572
PO000888,SUP00090,PROD00142,2023-03-17,11,76.67270503420124,2021-03-30,2021-02-12,728.3852953051145
PO001066,SUP00093,PROD00141,2021-02-18,10,59.74308886077368,2023-03-04,2023-07-10,561.869731778982
PO001472,SUP00074,PROD00125,2023-07-16,12,9.846177094702874,2021-12-22,2022-04-17,141.9015113838096
PO001929,SUP00065,PROD00136,2023-10-23,15,38.26094668994066,2022-05-25,2021-05-14,548.6515769965127
PO001697,SUP00014,PROD00016,2022-09-08,7,75.0905207628921,2022-07-19,2022-02-01,691.1613184952616
PO001244,SUP00049,PROD00185,2021-02-12,17,6.521999890951668,2024-03-14,2023-02-27,216.77028108490978
PO001168,SUP00059,PROD00133,2023-05-24,9,70.15609512588023,2022-11-14,2024-04-24,711.9069975772803
PO001207,SUP00013,PROD00020,2022-08-07,15,71.66132526529883,2021-07-11,2024-04-15,1033.05152691238
PO001091,SUP00048,PROD00190,2022-08-07,10,31.509750739289583,2022-05-23,2021-06-13,305.18030487757676
PO000119,SUP00082,PROD00144,2023-05-27,8,42.3233581259714,2022-10-08,2022-05-22,429.4858858177108
PO001397,SUP00069,PROD00038,2021-10-22,14,48.55731635440942,2022-11-11,2021-03-20,433.42254327699806
PO001433,SUP00014,PROD00070,2023-04-24,13,5.743562461827306,2022-05-16,2022-12-26,110.9351712058575
PO001025,SUP00036,PROD00139,2021-05-08,12,22.49508362583828,2024-01-18,2022-04-22,237.33130591574445
PO001741,SUP00045,PROD00094,2021-02-17,8,40.648913741763664,2021-03-31,2021-06-21,238.7604111940181
PO001345,SUP00011,PROD00138,2022-01-31,12,9.978296489785889,2021-02-28,2023-03-15,120.38652256538035
PO000726,SUP00020,PROD00132,2021-08-26,10,64.16529415055243,2021-12-10,2021-07-17,709.7996982129644
PO000040,SUP00035,PROD00012,2021-05-03,13,59.29876202177936,2022-12-22,2022-06-22,781.3783435975533
PO000119,SUP00091,PROD00163,2023-08-11,14,31.578568787912424,2022-12-10,2021-06-15,431.1867561378414
PO000704,SUP00074,PROD00037,2021-04-21,8,55.95385730557591,2023-11-27,2022-06-08,532.8973107217363
PO000925,SUP00080,PROD00185,2021-01-28,13,56.35446703683524,2021-07-12,2022-10-14,693.4819865008087
PO000334,SUP00040,PROD00161,2021-06-30,10,68.24862175319154,2023-04-06,2021-03-25,818.957704302786
PO000379,SUP00005,PROD00119,2022-09-01,8,49.070503111565785,2021-08-10,2022-07-26,369.7818654233597
PO000461,SUP00065,PROD00059,2023-07-01,22,8.857877292616854,2021-03-12,2023-12-30,486.3332174863607
PO001562,SUP00040,PROD00165,2022-03-05,16,39.289329462999966,2024-04-21,2023-09-05,474.520442831352
PO001543,SUP00005,PROD00159,2023-12-29,17,15.795899816644,2024-01-15,2022-06-21,386.2974822283827
PO000766,SUP00029,PROD00049,2023-11-15,12,75.2286583272239,2023-09-16,2021-04-24,1046.2804358852268
PO000345,SUP00003,PROD00168,2022-08-26,8,45.531024449173266,2021-09-24,2023-07-11,280.1350542007327
PO000222,SUP00060,PROD00011,2022-11-09,12,47.64510002629727,2021-05-13,2024-01-26,678.4974078594
PO000175,SUP00071,PROD00037,2023-09-10,11,15.414396834376664,2024-04-18,2022-01-11,119.11652605190075
PO000783,SUP00022,PROD00137,2021-04-16,15,68.63740886620522,2022-05-10,2024-04-22,804.7821817993641
PO000092,SUP00100,PROD00010,2023-08-03,12,47.50680982006121,2021-12-01,2022-02-01,443.53721487999917
PO000668,SUP00072,PROD00117,2021-03-23,12,64.94623517565428,2022-07-24,2022-08-15,778.0649794352935
PO001924,SUP00011,PROD00040,2021-02-16,11,12.188217344712134,2022-06-09,2022-12-14,149.2979445362451
PO001016,SUP00078,PROD00148,2024-03-18,9,71.38500028263655,2023-03-27,2024-01-15,660.171317758471
PO001646,SUP00038,PROD00126,2021-11-06,12,32.93242796506035,2022-08-16,2023-07-31,231.46680313786837
PO000259,SUP00086,PROD00059,2021-05-26,16,46.33830470204539,2023-07-28,2024-04-20,706.5280555389845
PO000537,SUP00070,PROD00179,2022-03-01,21,47.869362623271996,2022-08-19,2022-12-04,894.7046492143709
PO001894,SUP00002,PROD00199,2022-02-16,11,27.817687357965806,2022-05-14,2022-12-30,289.48642748384634
PO000768,SUP00062,PROD00037,2022-05-23,18,29.729138979931,2023-09-16,2023-07-03,722.8850066158233
PO001297,SUP00077,PROD00105,2023-12-10,12,17.7006772101914,2024-03-27,2022-11-03,169.60925810209616
PO001953,SUP00041,PROD00004,2023-01-02,7,19.61436089341562,2023-12-22,2021-03-20,112.30511135521925
PO001102,SUP00084,PROD00022,2024-03-04,7,79.13084376499634,2023-06-21,2023-04-03,969.2807062303876
PO000611,SUP00085,PROD00184,2021-07-07,6,75.1289222627617,2022-04-12,2022-07-24,721.99411816122
PO001064,SUP00033,PROD00052,2023-05-21,12,3.4958956704043618,2021-09-08,2022-04-11,41.22410035271257
PO000110,SUP00042,PROD00036,2021-12-11,13,26.465035268728133,2023-08-27,2022-09-26,464.9247989179125
PO000225,SUP00041,PROD00020,2024-04-08,11,49.61158207627804,2023-09-25,2024-02-21,549.4189256224697
PO000015,SUP00063,PROD00067,2022-08-11,10,29.697287446156583,2022-08-13,2021-11-07,252.859315230394
PO001769,SUP00072,PROD00026,2021-01-09,12,5.634808985517685,2024-02-19,2024-02-18,103.35060782484338
PO001343,SUP00039,PROD00185,2024-02-23,7,8.057727301148008,2023-09-15,2023-04-02,83.08879366873438
PO000597,SUP00074,PROD00011,2022-04-05,21,5.628560142534309,2022-07-12,2021-04-03,231.26018093738887
PO000443,SUP00015,PROD00050,2023-02-11,13,53.07309075089095,2021-02-21,2021-03-15,684.4552253735964
PO001367,SUP00063,PROD00147,2022-06-27,6,8.048163155852315,2022-11-10,2024-01-16,58.24506078661124
PO001840,SUP00080,PROD00138,2022-09-04,11,11.653059741143863,2023-06-03,2022-04-01,108.94719818733006
PO000599,SUP00037,PROD00177,2023-09-06,12,5.261171795913736,2021-10-22,2021-06-09,102.36251602794262
PO000644,SUP00071,PROD00066,2022-03-24,11,33.27538302014037,2022-06-18,2024-04-08,353.2863665405677
PO001709,SUP00066,PROD00114,2022-11-22,10,27.626088000513857,2023-09-03,2021-02-06,213.4616095418912
PO001787,SUP00033,PROD00052,2024-01-15,10,71.91904272012158,2021-07-09,2021-02-02,772.6280392698812
PO001829,SUP00033,PROD00123,2024-04-09,11,38.45569703510609,2023-07-11,2023-09-12,443.34764136890965
PO000587,SUP00063,PROD00055,2024-03-19,16,40.11784155646688,2023-08-06,2023-06-27,631.3228405429546
PO000241,SUP00092,PROD00097,2022-09-05,13,52.652386981061916,2021-12-31,2023-03-13,488.9335383910789
PO000880,SUP00074,PROD00151,2021-10-24,15,54.54294208990401,2024-05-03,2021-12-03,622.5131909183025
PO000592,SUP00034,PROD00111,2023-06-30,14,6.971977161328976,2023-01-14,2023-11-28,131.02561765753907
PO001768,SUP00056,PROD00138,2021-02-19,14,21.821140248283786,2022-08-20,2022-09-11,315.2084802567926
PO000074,SUP00061,PROD00075,2022-06-26,8,29.760394498873005,2021-11-27,2023-05-14,171.2099484194651
PO001268,SUP00069,PROD00131,2024-03-09,13,54.03423211294856,2023-07-23,2022-06-08,739.6998326366091
PO001813,SUP00005,PROD00097,2023-09-23,8,63.924511174821866,2022-07-22,2024-04-05,428.9910457474933
PO001954,SUP00074,PROD00052,2021-01-04,16,12.223699676395908,2021-07-06,2023-10-28,317.260831903414
PO001301,SUP00039,PROD00008,2023-01-21,14,42.91605992797387,2024-04-02,2022-06-24,546.1686148349395
PO001900,SUP00034,PROD00087,2022-07-23,8,58.51435811330833,2022-10-19,2023-12-02,606.4005650446908
PO000152,SUP00054,PROD00166,2024-02-05,17,77.71424957049045,2023-10-05,2022-12-25,1248.6754368457352
PO000719,SUP00010,PROD00124,2021-11-23,17,32.040039364075575,2021-10-24,2023-12-09,534.4195752955565
PO000018,SUP00092,PROD00179,2024-03-15,11,58.59988078085917,2022-10-23,2022-12-25,681.6633107889674
PO001963,SUP00056,PROD00069,2022-10-12,7,71.23726056726979,2022-09-25,2021-09-21,530.7376685855711
PO001806,SUP00063,PROD00091,2023-08-25,9,12.268626715175277,2022-11-25,2022-03-26,114.75510809286945
PO000057,SUP00033,PROD00044,2022-12-12,9,52.21722348354196,2022-10-24,2022-03-19,577.2285873816805
PO000037,SUP00039,PROD00153,2023-11-19,10,49.259741111476046,2021-10-12,2021-12-03,528.7565184038958
PO000734,SUP00059,PROD00157,2021-10-13,10,65.22484983719667,2022-11-02,2021-12-23,676.8362854378304
PO000518,SUP00010,PROD00148,2021-08-29,11,31.581292608045047,2021-08-01,2022-04-11,507.84708598730697
PO001694,SUP00059,PROD00104,2022-04-28,5,61.45565928387241,2022-04-12,2021-03-10,322.6074748754684
PO000321,SUP00038,PROD00099,2024-02-12,11,39.98034078199218,2021-04-30,2023-12-30,410.65895065514326
PO001582,SUP00012,PROD00056,2022-09-25,11,41.773617987837895,2024-03-14,2022-07-28,451.2860745209744
PO001109,SUP00069,PROD00048,2023-08-15,8,57.712156846113864,2021-09-05,2024-04-28,729.7625759317648
PO000755,SUP00078,PROD00154,2021-10-03,12,61.92755940302592,2022-12-17,2023-11-09,603.3299162391033
PO000292,SUP00095,PROD00173,2021-11-28,8,52.6489906590533,2021-12-30,2022-07-31,368.3816941244741
PO001996,SUP00041,PROD00039,2022-01-07,11,12.507090107924332,2021-09-24,2021-08-30,163.38044586074219
PO001236,SUP00096,PROD00050,2023-02-17,20,64.25826033151334,2021-02-07,2023-04-13,963.0717330885589
PO000879,SUP00035,PROD00023,2022-03-07,12,5.113706361110887,2024-01-15,2022-08-15,88.87674879664243
PO000743,SUP00049,PROD00182,2024-01-29,13,61.629224100034435,2023-05-26,2022-05-14,705.9759053210364
PO001812,SUP00070,PROD00128,2023-11-22,10,51.08626074922007,2021-07-06,2024-03-19,332.5102139030084
PO001643,SUP00091,PROD00119,2021-01-27,9,17.12362915811989,2022-02-18,2024-04-01,124.12699125437524
PO001623,SUP00071,PROD00072,2023-05-19,13,54.151258067896485,2023-05-13,2024-03-11,574.6187551642564
PO001233,SUP00100,PROD00060,2021-12-04,15,76.83917623050334,2023-12-26,2023-11-24,1209.9400554923702
PO001776,SUP00083,PROD00020,2023-02-20,8,60.37190518069168,2022-08-16,2023-07-10,485.34912766915227
PO000599,SUP00014,PROD00019,2022-12-25,10,77.22885192287164,2022-08-16,2022-03-16,873.0539705396361
PO001408,SUP00087,PROD00180,2022-08-03,9,26.315429295434487,2022-12-02,2022-12-22,176.96763728234225
PO000809,SUP00049,PROD00029,2022-11-01,9,5.021657658512371,2021-09-25,2023-11-03,55.8364641140458
PO001200,SUP00060,PROD00058,2022-07-20,10,63.615341086233315,2023-07-25,2023-09-29,449.58585964156157
PO001997,SUP00041,PROD00123,2024-02-03,11,14.779743761095864,2022-07-03,2024-04-09,160.79650524158802
PO001970,SUP00052,PROD00169,2023-02-23,14,41.10617217213942,2022-11-30,2021-01-29,398.10883000029276
PO001026,SUP00019,PROD00084,2022-06-26,8,63.82183766483934,2023-08-28,2023-12-02,704.9483065881091
PO001148,SUP00099,PROD00087,2024-03-02,5,53.00212911503058,2024-02-17,2024-01-16,143.3376251735541
PO001795,SUP00014,PROD00151,2023-04-24,10,55.1680158462763,2022-11-08,2021-08-30,402.4195522883148
PO001972,SUP00079,PROD00188,2021-02-14,9,5.0377628891308674,2021-09-19,2023-06-05,56.81038589532907
PO001558,SUP00040,PROD00093,2021-02-27,14,51.65116565193073,2022-10-29,2022-01-20,650.2000674163623
PO000131,SUP00041,PROD00192,2021-06-04,13,46.528025445717745,2021-03-16,2021-04-27,443.6950222198245
PO000646,SUP00057,PROD00058,2023-01-12,9,6.885347697148659,2022-11-30,2023-01-02,89.59699319345827
PO001794,SUP00037,PROD00016,2022-12-17,10,74.77634035550474,2023-12-30,2023-03-30,736.8790749714013
PO001537,SUP00079,PROD00013,2021-10-04,11,35.73692358876118,2022-06-30,2022-11-01,324.2292093512485
PO001485,SUP00042,PROD00001,2023-03-14,9,74.44697037287926,2024-01-02,2021-10-28,754.1102816505386
PO001336,SUP00074,PROD00132,2022-10-30,9,56.960394628122025,2024-02-29,2021-11-30,646.5555654571406
PO000831,SUP00038,PROD00173,2022-10-06,15,29.07881766762232,2024-01-07,2022-04-13,424.9110649892654
PO000807,SUP00092,PROD00045,2021-01-04,11,42.052634719691916,2023-04-12,2022-12-15,283.3984207805827
PO001618,SUP00048,PROD00054,2023-09-12,8,10.96269560489266,2022-04-03,2023-06-17,100.51849304805073
PO000588,SUP00075,PROD00091,2021-06-08,12,63.63545869634325,2021-11-30,2024-02-06,645.4781793362052
PO001370,SUP00059,PROD00054,2022-05-13,10,11.152664144824163,2021-01-29,2022-06-18,122.67540792682013
PO001453,SUP00084,PROD00025,2021-06-24,12,5.687452680231792,2022-02-02,2023-01-26,111.69444882058174
PO001690,SUP00049,PROD00040,2021-11-26,11,76.2359754251602,2023-01-26,2023-11-16,849.3121092572969
PO000640,SUP00027,PROD00077,2021-06-10,11,25.486240065089184,2023-06-01,2021-08-30,177.49288430896596
PO001484,SUP00097,PROD00129,2024-02-21,7,63.86390791870656,2024-01-02,2022-04-11,474.8312447962383
PO000213,SUP00081,PROD00148,2022-11-09,15,71.13124213795184,2021-02-24,2024-03-10,982.6177920057282
PO000277,SUP00032,PROD00181,2023-07-09,11,4.66315910467417,2023-04-17,2021-06-17,53.914216612429186
PO000835,SUP00051,PROD00031,2021-01-22,6,42.471267268309845,2022-12-05,2023-11-15,168.90664702972467
PO000111,SUP00042,PROD00125,2022-10-30,5,60.254755333613616,2023-02-28,2022-08-17,312.019091347308
PO001896,SUP00038,PROD00023,2023-09-16,13,66.7128647604437,2023-09-20,2023-03-30,726.9937823810023
PO001804,SUP00011,PROD00194,2022-07-19,10,26.342650343631757,2022-12-17,2021-05-22,340.15013689158724
